
Single datacenter : one node  

[root@cassandra01 conf]# nodetool ring

Datacenter: datacenter1
==========
Address      Rack        Status State   Load            Owns                Token
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5053596252639019443
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5081630030356909852
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5092441619246424726
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5094115928797593892
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5141828195913024117
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5215449011914301512
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5237356366138546813
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5265998881864870009
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5305078041099615460
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5321352054124795517
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5363508342153565843
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5369167353412980821
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5371202470556062579
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5398716392301289938
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5399669772005368058
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5402146154526613801
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5439524015515105151
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5447853015900139433
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5468607678331113800
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5490850667876055658
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5494551960944298377
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5549138555662108909
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5622187876061857395
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5673127328064349451
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5681948536368484184
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5713441860519149200
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5730040778333096484
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5737286725731210811
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5754951663343576223
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5778307615276985602
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5786163286224933091
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             5789098761752250910
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5797395318024295062
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5805577414562418321
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5877394943899152587
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             5916258748574211653
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             5962416427634972848
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6005287934416643601
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6068699049088475757
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6085131978701610119
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6093417455215605885
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6102356379319618243
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6144335657969369237
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6177442780780918292
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6179557107847911146
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6236012911497352217
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6239466372876164965
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6271833361119508921
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6314391464920057380
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6318071520498118811
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6318450365461395522
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6342896626288057589
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6382404982336552934
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6410679499051517037
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6416323620316902730
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6418056747518520987
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6490187542726033159
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6509610280419460965
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6510625227277029876
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6544317191297570586
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6584549963542189114
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6618465481132214942
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6624461633384096100
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6634427498306543160
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6682348990333700280
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6708390913834066353
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6736579803392399827
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6737064725995270612
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6741428378961769374
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6762598657115459912
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6765942089171918062
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6785340254087274625
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6800917435564455685
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6802529270208573577
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             6892900952860635293
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             6924966133063341832
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             6987934374924790911
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7029449670257906835
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7035489285845303131
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7039641186798800682
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7132429082344428580
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7164536272129597641
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7181152392430164086
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7207417317436804076
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7279746544017330596
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7307405471811083047
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7312554184238145379
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7323009577453137265
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7346613539878031059
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7368941665385249281
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7369772996688259162
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7372473145305982404
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7440845631475672002
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7443861320334349281
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7456351639184538031
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7479724662904660256
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7550740998877738949
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7596016654760866707
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7616538513421413030
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7617593862646403291
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7618020295494514839
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7653909717346816841
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7677102757094433785
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7709474003846901496
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7743013131472320625
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7766502588288715031
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7769626975018553204
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7789890009564859928
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7793153117428840795
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7793441331272017538
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7793524354748175938
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7819349321609871037
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7834926742492859601
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7849917011009271288
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7911192352545526840
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7913932155728674406
172.20.0.43  rack1       Up     Normal  282.92 KiB      100.00%             7947177916669861166
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7954566777611233422
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             7957405059691412130
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             7991266769630533968
172.20.0.42  rack1       Up     Normal  248.11 KiB      100.00%             8002622289713297832
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             8018252344050473303
172.20.0.41  rack1       Up     Normal  259.16 KiB      100.00%             8020226782438040301
